,Latitude,Longitude
11834,41.825902,-87.667827
11835,41.825902,-87.667827
11836,41.825902,-87.667827
11837,41.659112,-87.53869300000002
11838,41.659112,-87.53869300000002
11839,41.659112,-87.53869300000002
11840,41.659112,-87.53869300000002
11841,41.659112,-87.53869300000002
11842,41.659112,-87.53869300000002
11843,41.659112,-87.53869300000002
11844,41.659112,-87.53869300000002
11845,41.659112,-87.53869300000002
11846,41.99247800000001,-87.862995
11847,41.99247800000001,-87.862995
11848,41.99247800000001,-87.862995
11849,41.99247800000001,-87.862995
11850,41.99247800000001,-87.862995
11851,41.99247800000001,-87.862995
11852,41.99247800000001,-87.862995
11853,41.99247800000001,-87.862995
11854,41.974689,-87.890615
11855,41.974689,-87.890615
11856,41.974689,-87.890615
11857,41.974689,-87.890615
11858,41.974689,-87.890615
11859,41.974689,-87.890615
11860,41.974689,-87.890615
11861,41.974689,-87.890615
11862,41.974689,-87.890615
11863,41.974689,-87.890615
11864,41.974689,-87.890615
11865,41.974689,-87.890615
11866,41.974689,-87.890615
11867,41.974689,-87.890615
11868,41.974689,-87.890615
11869,41.974689,-87.890615
11870,41.974689,-87.890615
11871,41.974689,-87.890615
11872,41.957799,-87.930995
11873,41.957799,-87.930995
11874,41.957799,-87.930995
11875,41.957799,-87.930995
11876,41.957799,-87.930995
11877,41.957799,-87.930995
11878,41.957799,-87.930995
11879,41.957799,-87.930995
11880,41.690423,-87.656929
11881,41.690423,-87.656929
11882,41.690423,-87.656929
11883,41.690423,-87.656929
11884,41.690423,-87.656929
11885,41.690423,-87.656929
11886,41.690423,-87.656929
11887,41.690423,-87.656929
11888,41.868533,-87.661638
11889,41.868533,-87.661638
11890,41.868533,-87.661638
11891,41.868533,-87.661638
11892,41.868533,-87.661638
11893,41.868533,-87.661638
11894,41.868533,-87.661638
11895,41.868533,-87.661638
11896,41.675876,-87.651515
11897,41.675876,-87.651515
11898,41.675876,-87.651515
11899,41.675876,-87.651515
11900,41.675876,-87.651515
11901,41.675876,-87.651515
11902,41.675876,-87.651515
11903,41.675876,-87.651515
11904,41.731929,-87.54854
11905,41.731929,-87.54854
11906,41.731929,-87.54854
11907,41.731929,-87.54854
11908,41.731929,-87.54854
11909,41.731929,-87.54854
11910,41.731929,-87.54854
11911,41.731929,-87.54854
11912,41.738583,-87.56772600000002
11913,41.738583,-87.56772600000002
11914,41.738583,-87.56772600000002
11915,41.738583,-87.56772600000002
11916,41.738583,-87.56772600000002
11917,41.738583,-87.56772600000002
11918,41.738583,-87.56772600000002
11919,41.738583,-87.56772600000002
11920,41.646541,-87.543762
11921,41.646541,-87.543762
11922,41.646541,-87.543762
11923,41.646541,-87.543762
11924,41.646541,-87.543762
11925,41.646541,-87.543762
11926,41.646541,-87.543762
11927,41.646541,-87.543762
11928,41.95477,-87.73089
11929,41.95477,-87.73089
11930,41.95477,-87.73089
11931,41.95477,-87.73089
11932,41.95477,-87.73089
11933,41.95477,-87.73089
11934,41.95477,-87.73089
11935,41.95477,-87.73089
11936,41.933652,-87.738416
11937,41.933652,-87.738416
11938,41.933652,-87.738416
11939,41.933652,-87.738416
11940,41.933652,-87.738416
11941,41.933652,-87.738416
11942,41.933652,-87.738416
11943,41.933652,-87.738416
11944,41.94828,-87.74134000000002
11945,41.94828,-87.74134000000002
11946,41.94828,-87.74134000000002
11947,41.94828,-87.74134000000002
11948,41.94828,-87.74134000000002
11949,41.94828,-87.74134000000002
11950,41.94828,-87.74134000000002
11951,41.94828,-87.74134000000002
11952,41.925198,-87.746381
11953,41.925198,-87.746381
11954,41.925198,-87.746381
11955,41.925198,-87.746381
11956,41.925198,-87.746381
11957,41.925198,-87.746381
11958,41.925198,-87.746381
11959,41.925198,-87.746381
11960,41.973845,-87.805059
11961,41.973845,-87.805059
11962,41.973845,-87.805059
11963,41.973845,-87.805059
11964,41.973845,-87.805059
11965,41.973845,-87.805059
11966,41.973845,-87.805059
11967,41.973845,-87.805059
11968,41.743402,-87.731435
11969,41.743402,-87.731435
11970,41.743402,-87.731435
11971,41.743402,-87.731435
11972,41.743402,-87.731435
11973,41.743402,-87.731435
11974,41.743402,-87.731435
11975,41.743402,-87.731435
11976,41.728495,-87.60096300000002
11977,41.728495,-87.60096300000002
11978,41.728495,-87.60096300000002
11979,41.728495,-87.60096300000002
11980,41.728495,-87.60096300000002
11981,41.728495,-87.60096300000002
11982,41.728495,-87.60096300000002
11983,41.728495,-87.60096300000002
11984,41.94722700000001,-87.67145699999998
11985,41.94722700000001,-87.67145699999998
11986,41.94722700000001,-87.67145699999998
11987,41.94722700000001,-87.67145699999998
11988,41.94722700000001,-87.67145699999998
11989,41.94722700000001,-87.67145699999998
11990,41.94722700000001,-87.67145699999998
11991,41.94722700000001,-87.67145699999998
11992,41.793818,-87.654234
11993,41.793818,-87.654234
11994,41.793818,-87.654234
11995,41.793818,-87.654234
11996,41.793818,-87.654234
11997,41.793818,-87.654234
11998,41.793818,-87.654234
11999,41.793818,-87.654234
12000,41.753411,-87.63981700000002
12001,41.753411,-87.63981700000002
12002,41.753411,-87.63981700000002
12003,41.753411,-87.63981700000002
12004,41.753411,-87.63981700000002
12005,41.753411,-87.63981700000002
12006,41.753411,-87.63981700000002
12007,41.753411,-87.63981700000002
12008,41.904194,-87.756155
12009,41.904194,-87.756155
12010,41.904194,-87.756155
12011,41.904194,-87.756155
12012,41.904194,-87.756155
12013,41.904194,-87.756155
12014,41.904194,-87.756155
12015,41.904194,-87.756155
12016,41.951866,-87.72505699999998
12017,41.951866,-87.72505699999998
12018,41.951866,-87.72505699999998
12019,41.951866,-87.72505699999998
12020,41.951866,-87.72505699999998
12021,41.951866,-87.72505699999998
12022,41.951866,-87.72505699999998
12023,41.951866,-87.72505699999998
12024,41.763733,-87.742302
12025,41.763733,-87.742302
12026,41.763733,-87.742302
12027,41.763733,-87.742302
12028,41.763733,-87.742302
12029,41.763733,-87.742302
12030,41.763733,-87.742302
12031,41.763733,-87.742302
12032,41.98728,-87.666066
12033,41.98728,-87.666066
12034,41.98728,-87.666066
12035,41.98728,-87.666066
12036,41.98728,-87.666066
12037,41.98728,-87.666066
12038,41.98728,-87.666066
12039,41.98728,-87.666066
12040,41.912563,-87.66805500000002
12041,41.912563,-87.66805500000002
12042,41.912563,-87.66805500000002
12043,41.912563,-87.66805500000002
12044,41.912563,-87.66805500000002
12045,41.912563,-87.66805500000002
12046,41.912563,-87.66805500000002
12047,41.912563,-87.66805500000002
12048,41.965571,-87.78197800000002
12049,41.965571,-87.78197800000002
12050,41.965571,-87.78197800000002
12051,41.965571,-87.78197800000002
12052,41.965571,-87.78197800000002
12053,41.965571,-87.78197800000002
12054,41.965571,-87.78197800000002
12055,41.965571,-87.78197800000002
12056,41.951878,-87.789234
12057,41.951878,-87.789234
12058,41.951878,-87.789234
12059,41.951878,-87.789234
12060,41.951878,-87.789234
12061,41.951878,-87.789234
12062,41.951878,-87.789234
12063,41.951878,-87.789234
12064,42.009876,-87.807277
12065,42.009876,-87.807277
12066,42.009876,-87.807277
12067,42.009876,-87.807277
12068,42.009876,-87.807277
12069,42.009876,-87.807277
12070,42.009876,-87.807277
12071,42.009876,-87.807277
12072,41.942285,-87.761726
12073,41.942285,-87.761726
12074,41.942285,-87.761726
12075,41.942285,-87.761726
12076,41.942285,-87.761726
12077,41.942285,-87.761726
12078,41.942285,-87.761726
12079,41.942285,-87.761726
12080,41.776428,-87.627096
12081,41.776428,-87.627096
12082,41.776428,-87.627096
12083,41.776428,-87.627096
12084,41.776428,-87.627096
12085,41.776428,-87.627096
12086,41.776428,-87.627096
12087,41.776428,-87.627096
12088,41.994679,-87.770899
12089,41.994679,-87.770899
12090,41.994679,-87.770899
12091,41.994679,-87.770899
12092,41.994679,-87.770899
12093,41.994679,-87.770899
12094,41.994679,-87.770899
12095,41.994679,-87.770899
12096,41.738903,-87.69544300000003
12097,41.738903,-87.69544300000003
12098,41.738903,-87.69544300000003
12099,41.738903,-87.69544300000003
12100,41.738903,-87.69544300000003
12101,41.738903,-87.69544300000003
12102,41.738903,-87.69544300000003
12103,41.738903,-87.69544300000003
12104,41.753391,-87.707394
12105,41.753391,-87.707394
12106,41.753391,-87.707394
12107,41.753391,-87.707394
12108,41.753391,-87.707394
12109,41.753391,-87.707394
12110,41.753391,-87.707394
12111,41.753391,-87.707394
12112,41.777689,-87.749149
12113,41.777689,-87.749149
12114,41.777689,-87.749149
12115,41.777689,-87.749149
12116,41.777689,-87.749149
12117,41.777689,-87.749149
12118,41.777689,-87.749149
12119,41.777689,-87.749149
12120,41.71914,-87.669539
12121,41.71914,-87.669539
12122,41.71914,-87.669539
12123,41.71914,-87.669539
12124,41.71914,-87.669539
12125,41.71914,-87.669539
12126,41.71914,-87.669539
12127,41.71914,-87.669539
12128,41.925652,-87.63359
12129,41.925652,-87.63359
12130,41.925652,-87.63359
12131,41.925652,-87.63359
12132,41.925652,-87.63359
12133,41.925652,-87.63359
12134,41.925652,-87.63359
12135,41.925652,-87.63359
12136,41.95469,-87.800991
12137,41.95469,-87.800991
12138,41.95469,-87.800991
12139,41.95469,-87.800991
12140,41.95469,-87.800991
12141,41.95469,-87.800991
12142,41.95469,-87.800991
12143,41.95469,-87.800991
12144,41.994991,-87.769279
12145,41.994991,-87.769279
12146,41.994991,-87.769279
12147,41.994991,-87.769279
12148,41.994991,-87.769279
12149,41.994991,-87.769279
12150,41.994991,-87.769279
12151,41.994991,-87.769279
12152,41.974089,-87.824812
12153,41.974089,-87.824812
12154,41.974089,-87.824812
12155,41.974089,-87.824812
12156,41.974089,-87.824812
12157,41.974089,-87.824812
12158,41.974089,-87.824812
12159,41.974089,-87.824812
12160,41.9216,-87.666455
12161,41.9216,-87.666455
12162,41.9216,-87.666455
12163,41.9216,-87.666455
12164,41.9216,-87.666455
12165,41.9216,-87.666455
12166,41.9216,-87.666455
12167,41.9216,-87.666455
12168,41.891118,-87.65449100000002
12169,41.891118,-87.65449100000002
12170,41.891118,-87.65449100000002
12171,41.891118,-87.65449100000002
12172,41.891118,-87.65449100000002
12173,41.891118,-87.65449100000002
12174,41.891118,-87.65449100000002
12175,41.891118,-87.65449100000002
12176,41.867108,-87.654224
12177,41.867108,-87.654224
12178,41.867108,-87.654224
12179,41.867108,-87.654224
12180,41.867108,-87.654224
12181,41.867108,-87.654224
12182,41.867108,-87.654224
12183,41.867108,-87.654224
12184,41.896282,-87.655232
12185,41.896282,-87.655232
12186,41.896282,-87.655232
12187,41.896282,-87.655232
12188,41.896282,-87.655232
12189,41.896282,-87.655232
12190,41.896282,-87.655232
12191,41.896282,-87.655232
12192,41.919343,-87.694259
12193,41.919343,-87.694259
12194,41.919343,-87.694259
12195,41.919343,-87.694259
12196,41.919343,-87.694259
12197,41.919343,-87.694259
12198,41.919343,-87.694259
12199,41.919343,-87.694259
12200,41.921965,-87.632085
12201,41.921965,-87.632085
12202,41.921965,-87.632085
12203,41.921965,-87.632085
12204,41.921965,-87.632085
12205,41.921965,-87.632085
12206,41.921965,-87.632085
12207,41.921965,-87.632085
12208,41.688324,-87.676709
12209,41.688324,-87.676709
12210,41.688324,-87.676709
12211,41.688324,-87.676709
12212,41.688324,-87.676709
12213,41.688324,-87.676709
12214,41.688324,-87.676709
12215,41.688324,-87.676709
12216,41.862292,-87.64886
12217,41.862292,-87.64886
12218,41.862292,-87.64886
12219,41.862292,-87.64886
12220,41.862292,-87.64886
12221,41.862292,-87.64886
12222,41.862292,-87.64886
12223,41.862292,-87.64886
12224,41.720848,-87.666014
12225,41.720848,-87.666014
12226,41.720848,-87.666014
12227,41.720848,-87.666014
12228,41.720848,-87.666014
12229,41.720848,-87.666014
12230,41.720848,-87.666014
12231,41.720848,-87.666014
12232,41.731922,-87.677512
12233,41.731922,-87.677512
12234,41.731922,-87.677512
12235,41.731922,-87.677512
12236,41.731922,-87.677512
12237,41.731922,-87.677512
12238,41.731922,-87.677512
12239,41.731922,-87.677512
12240,41.891126,-87.61156
12241,41.891126,-87.61156
12242,41.891126,-87.61156
12243,41.891126,-87.61156
12244,41.891126,-87.61156
12245,41.891126,-87.61156
12246,41.891126,-87.61156
12247,41.891126,-87.61156
12248,41.999129,-87.795585
12249,41.999129,-87.795585
12250,41.999129,-87.795585
12251,41.999129,-87.795585
12252,41.999129,-87.795585
12253,41.999129,-87.795585
12254,41.999129,-87.795585
12255,41.999129,-87.795585
12256,42.01743,-87.68776899999997
12257,42.01743,-87.68776899999997
12258,42.01743,-87.68776899999997
12259,42.01743,-87.68776899999997
12260,42.01743,-87.68776899999997
12261,42.01743,-87.68776899999997
12262,42.01743,-87.68776899999997
12263,42.01743,-87.68776899999997
12264,41.907645,-87.760886
12265,41.907645,-87.760886
12266,41.907645,-87.760886
12267,41.907645,-87.760886
12268,41.907645,-87.760886
12269,41.907645,-87.760886
12270,41.907645,-87.760886
12271,41.907645,-87.760886
12272,41.732984,-87.649642
12273,41.732984,-87.649642
12274,41.732984,-87.649642
12275,41.732984,-87.649642
12276,41.732984,-87.649642
12277,41.732984,-87.649642
12278,41.732984,-87.649642
12279,41.732984,-87.649642
12280,41.98196400000001,-87.812827
12281,41.98196400000001,-87.812827
12282,41.98196400000001,-87.812827
12283,41.98196400000001,-87.812827
12284,41.98196400000001,-87.812827
12285,41.98196400000001,-87.812827
12286,41.98196400000001,-87.812827
12287,41.98196400000001,-87.812827
12288,41.944869,-87.832763
12289,41.944869,-87.832763
12290,41.944869,-87.832763
12291,41.944869,-87.832763
12292,41.944869,-87.832763
12293,41.944869,-87.832763
12294,41.944869,-87.832763
12295,41.944869,-87.832763
12296,42.011601,-87.81150600000002
12297,42.011601,-87.81150600000002
12298,42.011601,-87.81150600000002
12299,42.011601,-87.81150600000002
12300,42.011601,-87.81150600000002
12301,42.011601,-87.81150600000002
12302,42.011601,-87.81150600000002
12303,42.011601,-87.81150600000002
12304,41.94983,-87.69845699999998
12305,41.94983,-87.69845699999998
12306,41.94983,-87.69845699999998
12307,41.94983,-87.69845699999998
12308,41.94983,-87.69845699999998
12309,41.94983,-87.69845699999998
12310,41.94983,-87.69845699999998
12311,41.94983,-87.69845699999998
12312,41.979243,-87.750938
12313,41.979243,-87.750938
12314,41.979243,-87.750938
12315,41.979243,-87.750938
12316,41.979243,-87.750938
12317,41.979243,-87.750938
12318,41.979243,-87.750938
12319,41.979243,-87.750938
12320,41.986921,-87.689778
12321,41.986921,-87.689778
12322,41.986921,-87.689778
12323,41.986921,-87.689778
12324,41.986921,-87.689778
12325,41.986921,-87.689778
12326,41.986921,-87.689778
12327,41.986921,-87.689778
12328,41.801498,-87.763416
12329,41.801498,-87.763416
12330,41.801498,-87.763416
12331,41.801498,-87.763416
12332,41.801498,-87.763416
12333,41.801498,-87.763416
12334,41.801498,-87.763416
12335,41.801498,-87.763416
12336,41.906638,-87.701431
12337,41.906638,-87.701431
12338,41.906638,-87.701431
12339,41.906638,-87.701431
12340,41.906638,-87.701431
12341,41.906638,-87.701431
12342,41.906638,-87.701431
12343,41.906638,-87.701431
12344,41.723195,-87.64997
12345,41.723195,-87.64997
12346,41.723195,-87.64997
12347,41.723195,-87.64997
12348,41.723195,-87.64997
12349,41.723195,-87.64997
12350,41.723195,-87.64997
12351,41.723195,-87.64997
12352,41.868077,-87.666901
12353,41.868077,-87.666901
12354,41.868077,-87.666901
12355,41.868077,-87.666901
12356,41.868077,-87.666901
12357,41.868077,-87.666901
12358,41.868077,-87.666901
12359,41.868077,-87.666901
12360,41.869216,-87.627561
12361,41.869216,-87.627561
12362,41.869216,-87.627561
12363,41.869216,-87.627561
12364,41.869216,-87.627561
12365,41.869216,-87.627561
12366,41.869216,-87.627561
12367,41.869216,-87.627561
12368,41.662014,-87.72460799999998
12369,41.662014,-87.72460799999998
12370,41.662014,-87.72460799999998
12371,41.662014,-87.72460799999998
12372,41.662014,-87.72460799999998
12373,41.662014,-87.72460799999998
12374,41.662014,-87.72460799999998
12375,41.662014,-87.72460799999998
12376,41.961743,-87.76007
12377,41.961743,-87.76007
12378,41.961743,-87.76007
12379,41.961743,-87.76007
12380,41.961743,-87.76007
12381,41.961743,-87.76007
12382,41.961743,-87.76007
12383,41.961743,-87.76007
12384,41.953067,-87.776792
12385,41.953067,-87.776792
12386,41.953067,-87.776792
12387,41.953067,-87.776792
12388,41.953067,-87.776792
12389,41.953067,-87.776792
12390,41.953067,-87.776792
12391,41.953067,-87.776792
12392,41.878114,-87.629798
12393,41.878114,-87.629798
12394,41.878114,-87.629798
12395,41.878114,-87.629798
12396,41.878114,-87.629798
12397,41.878114,-87.629798
12398,41.878114,-87.629798
12399,41.878114,-87.629798
12400,41.958271,-87.702575
12401,41.958271,-87.702575
12402,41.958271,-87.702575
12403,41.958271,-87.702575
12404,41.958271,-87.702575
12405,41.958271,-87.702575
12406,41.958271,-87.702575
12407,41.958271,-87.702575
12408,41.932094,-87.700117
12409,41.932094,-87.700117
12410,41.932094,-87.700117
12411,41.932094,-87.700117
12412,41.932094,-87.700117
12413,41.932094,-87.700117
12414,41.932094,-87.700117
12415,41.932094,-87.700117
12416,41.994469,-87.667736
12417,41.994469,-87.667736
12418,41.994469,-87.667736
12419,41.994469,-87.667736
12420,41.994469,-87.667736
12421,41.994469,-87.667736
12422,41.994469,-87.667736
12423,41.994469,-87.667736
12424,42.006858,-87.675919
12425,42.006858,-87.675919
12426,42.006858,-87.675919
12427,42.006858,-87.675919
12428,42.006858,-87.675919
12429,42.006858,-87.675919
12430,42.006858,-87.675919
12431,42.006858,-87.675919
12432,41.916265,-87.800515
12433,41.916265,-87.800515
12434,41.916265,-87.800515
12435,41.916265,-87.800515
12436,41.916265,-87.800515
12437,41.916265,-87.800515
12438,41.916265,-87.800515
12439,41.916265,-87.800515
12440,41.846075,-87.716277
12441,41.846075,-87.716277
12442,41.846075,-87.716277
12443,41.846075,-87.716277
12444,41.846075,-87.716277
12445,41.846075,-87.716277
12446,41.846075,-87.716277
12447,41.846075,-87.716277
12448,41.918705,-87.752329
12449,41.918705,-87.752329
12450,41.918705,-87.752329
12451,41.918705,-87.752329
12452,41.918705,-87.752329
12453,41.918705,-87.752329
12454,41.918705,-87.752329
12455,41.918705,-87.752329
12456,41.682587,-87.707973
12457,41.682587,-87.707973
12458,41.682587,-87.707973
12459,41.682587,-87.707973
12460,41.682587,-87.707973
12461,41.682587,-87.707973
12462,41.682587,-87.707973
12463,41.682587,-87.707973
12464,41.682587,-87.707973
12465,41.725517,-87.61425799999998
12466,41.725517,-87.61425799999998
12467,41.725517,-87.61425799999998
12468,41.725517,-87.61425799999998
12469,41.725517,-87.61425799999998
12470,41.725517,-87.61425799999998
12471,41.725517,-87.61425799999998
12472,41.725517,-87.61425799999998
12473,41.948167,-87.730698
12474,41.948167,-87.730698
12475,41.948167,-87.730698
12476,41.948167,-87.730698
12477,41.948167,-87.730698
12478,41.948167,-87.730698
12479,41.948167,-87.730698
12480,41.948167,-87.730698
12481,41.963976,-87.69181
12482,41.963976,-87.69181
12483,41.963976,-87.69181
12484,41.963976,-87.69181
12485,41.963976,-87.69181
12486,41.963976,-87.69181
12487,41.963976,-87.69181
12488,41.963976,-87.69181
12489,41.953705,-87.733974
12490,41.953705,-87.733974
12491,41.953705,-87.733974
12492,41.953705,-87.733974
12493,41.953705,-87.733974
12494,41.953705,-87.733974
12495,41.953705,-87.733974
12496,41.953705,-87.733974
12497,41.964242,-87.757639
12498,41.964242,-87.757639
12499,41.964242,-87.757639
12500,41.964242,-87.757639
12501,41.964242,-87.757639
12502,41.964242,-87.757639
12503,41.964242,-87.757639
12504,41.964242,-87.757639
12505,41.990284,-87.797127
12506,41.990284,-87.797127
12507,41.990284,-87.797127
12508,41.990284,-87.797127
12509,41.990284,-87.797127
12510,41.990284,-87.797127
12511,41.990284,-87.797127
12512,41.990284,-87.797127
12513,42.008314,-87.77792099999998
12514,42.008314,-87.77792099999998
12515,42.008314,-87.77792099999998
12516,42.008314,-87.77792099999998
12517,42.008314,-87.77792099999998
12518,42.008314,-87.77792099999998
12519,42.008314,-87.77792099999998
12520,42.008314,-87.77792099999998
12521,41.991429,-87.747113
12522,41.991429,-87.747113
12523,41.991429,-87.747113
12524,41.991429,-87.747113
12525,41.991429,-87.747113
12526,41.991429,-87.747113
12527,41.991429,-87.747113
12528,41.991429,-87.747113
12529,41.843811,-87.686763
12530,41.843811,-87.686763
12531,41.843811,-87.686763
12532,41.843811,-87.686763
12533,41.843811,-87.686763
12534,41.843811,-87.686763
12535,41.843811,-87.686763
12536,41.843811,-87.686763
12537,41.921177,-87.79518
12538,41.921177,-87.79518
12539,41.921177,-87.79518
12540,41.921177,-87.79518
12541,41.921177,-87.79518
12542,41.921177,-87.79518
12543,41.921177,-87.79518
12544,41.921177,-87.79518
12545,41.852652,-87.719887
12546,41.852652,-87.719887
12547,41.852652,-87.719887
12548,41.852652,-87.719887
12549,41.852652,-87.719887
12550,41.852652,-87.719887
12551,41.852652,-87.719887
12552,41.852652,-87.719887
12553,41.857402,-87.694991
12554,41.857402,-87.694991
12555,41.857402,-87.694991
12556,41.857402,-87.694991
12557,41.857402,-87.694991
12558,41.857402,-87.694991
12559,41.857402,-87.694991
12560,41.857402,-87.694991
12561,41.868142,-87.696269
12562,41.868142,-87.696269
12563,41.868142,-87.696269
12564,41.868142,-87.696269
12565,41.868142,-87.696269
12566,41.868142,-87.696269
12567,41.868142,-87.696269
12568,41.868142,-87.696269
12569,41.846283,-87.656913
12570,41.846283,-87.656913
12571,41.846283,-87.656913
12572,41.846283,-87.656913
12573,41.846283,-87.656913
12574,41.846283,-87.656913
12575,41.846283,-87.656913
12576,41.846283,-87.656913
12577,41.721474,-87.648064
12578,41.721474,-87.648064
12579,41.721474,-87.648064
12580,41.721474,-87.648064
12581,41.721474,-87.648064
12582,41.721474,-87.648064
12583,41.721474,-87.648064
12584,41.721474,-87.648064
12585,41.869107,-87.69629300000003
12586,41.869107,-87.69629300000003
12587,41.869107,-87.69629300000003
12588,41.869107,-87.69629300000003
12589,41.869107,-87.69629300000003
12590,41.869107,-87.69629300000003
12591,41.869107,-87.69629300000003
12592,41.869107,-87.69629300000003
12593,41.719059,-87.675088
12594,41.719059,-87.675088
12595,41.719059,-87.675088
12596,41.719059,-87.675088
12597,41.719059,-87.675088
12598,41.719059,-87.675088
12599,41.719059,-87.675088
12600,41.719059,-87.675088
12601,41.966987,-87.674677
12602,41.966987,-87.674677
12603,41.966987,-87.674677
12604,41.966987,-87.674677
12605,41.966987,-87.674677
12606,41.966987,-87.674677
12607,41.966987,-87.674677
12608,41.966987,-87.674677
12609,41.923738,-87.785288
12610,41.923738,-87.785288
12611,41.923738,-87.785288
12612,41.923738,-87.785288
12613,41.923738,-87.785288
12614,41.923738,-87.785288
12615,41.923738,-87.785288
12616,41.923738,-87.785288
12617,41.970248,-87.787992
12618,41.970248,-87.787992
12619,41.970248,-87.787992
12620,41.970248,-87.787992
12621,41.970248,-87.787992
12622,41.970248,-87.787992
12623,41.970248,-87.787992
12624,41.970248,-87.787992
12625,42.010412,-87.66214000000002
12626,42.010412,-87.66214000000002
12627,42.010412,-87.66214000000002
12628,42.010412,-87.66214000000002
12629,42.010412,-87.66214000000002
12630,42.010412,-87.66214000000002
12631,42.010412,-87.66214000000002
12632,42.010412,-87.66214000000002
12633,41.89923,-87.716788
12634,41.89923,-87.716788
12635,41.89923,-87.716788
12636,41.89923,-87.716788
12637,41.89923,-87.716788
12638,41.89923,-87.716788
12639,41.89923,-87.716788
12640,41.89923,-87.716788
12641,41.692555,-87.598865
12642,41.692555,-87.598865
12643,41.692555,-87.598865
12644,41.692555,-87.598865
12645,41.692555,-87.598865
12646,41.692555,-87.598865
12647,41.692555,-87.598865
12648,41.692555,-87.598865
12649,41.94016,-87.794896
12650,41.94016,-87.794896
12651,41.94016,-87.794896
12652,41.94016,-87.794896
12653,41.94016,-87.794896
12654,41.94016,-87.794896
12655,41.94016,-87.794896
12656,41.94016,-87.794896
12657,41.903002,-87.68826700000002
12658,41.903002,-87.68826700000002
12659,41.903002,-87.68826700000002
12660,41.903002,-87.68826700000002
12661,41.903002,-87.68826700000002
12662,41.903002,-87.68826700000002
12663,41.903002,-87.68826700000002
12664,41.903002,-87.68826700000002
12665,41.942114,-87.776385
12666,41.942114,-87.776385
12667,41.942114,-87.776385
12668,41.942114,-87.776385
12669,41.942114,-87.776385
12670,41.942114,-87.776385
12671,41.942114,-87.776385
12672,41.942114,-87.776385
12673,41.960616,-87.777189
12674,41.960616,-87.777189
12675,41.960616,-87.777189
12676,41.960616,-87.777189
12677,41.960616,-87.777189
12678,41.960616,-87.777189
12679,41.960616,-87.777189
12680,41.960616,-87.777189
12681,41.883284,-87.705085
12682,41.883284,-87.705085
12683,41.883284,-87.705085
12684,41.883284,-87.705085
12685,41.883284,-87.705085
12686,41.883284,-87.705085
12687,41.883284,-87.705085
12688,41.883284,-87.705085
12689,41.704336,-87.70373599999998
12690,41.704336,-87.70373599999998
12691,41.704336,-87.70373599999998
12692,41.704336,-87.70373599999998
12693,41.704336,-87.70373599999998
12694,41.704336,-87.70373599999998
12695,41.704336,-87.70373599999998
12696,41.704336,-87.70373599999998
12697,41.96272800000001,-87.748367
12698,41.96272800000001,-87.748367
12699,41.96272800000001,-87.748367
12700,41.96272800000001,-87.748367
12701,41.96272800000001,-87.748367
12702,41.96272800000001,-87.748367
12703,41.96272800000001,-87.748367
12704,41.96272800000001,-87.748367
12705,41.836644,-87.677737
12706,41.836644,-87.677737
12707,41.836644,-87.677737
12708,41.836644,-87.677737
12709,41.836644,-87.677737
12710,41.836644,-87.677737
12711,41.836644,-87.677737
12712,41.836644,-87.677737
12713,41.837085,-87.729384
12714,41.837085,-87.729384
12715,41.837085,-87.729384
12716,41.837085,-87.729384
12717,41.837085,-87.729384
12718,41.837085,-87.729384
12719,41.837085,-87.729384
12720,41.837085,-87.729384
12721,41.911824,-87.726737
12722,41.911824,-87.726737
12723,41.911824,-87.726737
12724,41.911824,-87.726737
12725,41.911824,-87.726737
12726,41.911824,-87.726737
12727,41.911824,-87.726737
12728,41.911824,-87.726737
12729,41.823065,-87.67837800000002
12730,41.823065,-87.67837800000002
12731,41.823065,-87.67837800000002
12732,41.823065,-87.67837800000002
12733,41.823065,-87.67837800000002
12734,41.823065,-87.67837800000002
12735,41.823065,-87.67837800000002
12736,41.823065,-87.67837800000002
12737,41.801179,-87.679447
12738,41.801179,-87.679447
12739,41.801179,-87.679447
12740,41.801179,-87.679447
12741,41.801179,-87.679447
12742,41.801179,-87.679447
12743,41.801179,-87.679447
12744,41.801179,-87.679447
12745,41.800737,-87.71188000000002
12746,41.800737,-87.71188000000002
12747,41.800737,-87.71188000000002
12748,41.800737,-87.71188000000002
12749,41.800737,-87.71188000000002
12750,41.800737,-87.71188000000002
12751,41.800737,-87.71188000000002
12752,41.800737,-87.71188000000002
12753,41.778297,-87.752411
12754,41.778297,-87.752411
12755,41.778297,-87.752411
12756,41.778297,-87.752411
12757,41.778297,-87.752411
12758,41.778297,-87.752411
12759,41.778297,-87.752411
12760,41.778297,-87.752411
12761,41.77166,-87.703047
12762,41.77166,-87.703047
12763,41.77166,-87.703047
12764,41.77166,-87.703047
12765,41.77166,-87.703047
12766,41.77166,-87.703047
12767,41.77166,-87.703047
12768,41.77166,-87.703047
12769,41.759346,-87.745602
12770,41.759346,-87.745602
12771,41.759346,-87.745602
12772,41.759346,-87.745602
12773,41.759346,-87.745602
12774,41.759346,-87.745602
12775,41.759346,-87.745602
12776,41.759346,-87.745602
12777,41.768388,-87.678649
12778,41.768388,-87.678649
12779,41.768388,-87.678649
12780,41.768388,-87.678649
12781,41.768388,-87.678649
12782,41.768388,-87.678649
12783,41.768388,-87.678649
12784,41.768388,-87.678649
12785,41.797616,-87.797894
