,Date,Time,Latitude,Longitude,Spray 1,Spray 2,Spray 3,Spray 4,Spray 5,Spray 6,Spray 7,Spray 8,Spray 9
861,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
862,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
863,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
864,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
865,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
866,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
867,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
868,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
869,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
870,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
871,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
872,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
873,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
874,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
875,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
876,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
877,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
878,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
879,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
880,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
881,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
882,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
883,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
884,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
885,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
886,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
887,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
888,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
889,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
890,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
891,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
892,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
893,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
894,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
895,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
896,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
897,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
898,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
899,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
900,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
901,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
902,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
903,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
904,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
905,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
906,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
907,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
908,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
909,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
910,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
911,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
912,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
913,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
914,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
915,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
916,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
917,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
918,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
919,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
920,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
921,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
922,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
923,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
924,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
925,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
926,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
927,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
928,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
929,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
930,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
931,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
932,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
933,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
934,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
935,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
936,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
937,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
938,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
939,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
940,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
941,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
942,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
943,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
944,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
945,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
946,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
947,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
948,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
949,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
950,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
951,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
952,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
953,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
954,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
955,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
956,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
957,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
958,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
959,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
960,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
961,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
962,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
963,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
964,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
965,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
966,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
967,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
968,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
969,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
970,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
971,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
972,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
973,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
974,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
975,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
976,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
977,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
978,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
979,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
980,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
981,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
982,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
983,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
984,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
985,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
986,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
987,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
988,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
989,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
990,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
991,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
992,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
993,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
994,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
995,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
996,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
997,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
998,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
999,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1000,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1001,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1002,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1003,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1004,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1005,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1006,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1007,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1008,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1009,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1010,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1011,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1012,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1013,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1014,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1015,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1016,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1017,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1018,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1019,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1020,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1021,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1022,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1023,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1024,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1025,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1026,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1027,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1028,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1029,2011-09-07,7:44:32 PM,41.98646,-87.794225,,,,,,,,,
1030,2011-09-07,,41.9870919624698,-87.79428619307751,,,,,,,,,
1031,2011-09-07,,41.9876199874236,-87.7943821976146,,,,,,,,,
1032,2011-09-07,,41.988004005571796,-87.79457420668871,,,,,,,,,
1033,2011-09-07,,41.988292019183,-87.7954862497908,,,,,,,,,
1034,2011-09-07,,41.9881000101089,-87.79601427474459,,,,,,,,,
1035,2011-09-07,,41.9863719284418,-87.7948622202999,,,,,,,,,
1036,2011-09-07,,41.98622792163621,-87.7955822543278,,,,,,,,,
1037,2011-09-07,,41.9848358558489,-87.7939981794664,,,,,,,,,
1038,2011-09-07,,41.9848358558489,-87.79467021122579,,,,,,,,,
1039,2011-09-07,,41.9848838581174,-87.7951982361796,,,,,,,,,
1040,2011-09-07,,41.982819760570706,-87.79318214090141,,,,,,,,,
1041,2011-09-07,,41.9827717583022,-87.7939501771978,,,,,,,,,
1042,2011-09-07,,41.9827717583022,-87.7950062271055,,,,,,,,,
1043,2011-09-07,,41.9834437900616,-87.79524623844809,,,,,,,,,
1044,2011-09-07,,41.9840678195524,-87.7954382475222,,,,,,,,,
1045,2011-09-07,,41.984595844506295,-87.79553425205928,,,,,,,,,
1046,2011-09-07,,41.9849798626545,-87.7956302565963,,,,,,,,,
1047,2011-09-07,,41.9867079443215,-87.79611027928159,,,,,,,,,
1048,2011-09-07,,41.9875239828865,-87.79630228835569,,,,,,,,,
1049,2011-09-07,,41.988820044136794,-87.7966383042354,,,,,,,,,
1050,2011-09-07,,41.9894440736277,-87.7968303133096,,,,,,,,,
1051,2011-09-07,,41.9900681031186,-87.79697432011508,,,,,,,,,
1052,2011-09-07,,41.9882440169145,-87.79702232238371,,,,,,,,,
1053,2011-09-07,,41.9881960146459,-87.79774235641159,,,,,,,,,
1054,2011-09-07,,41.9881960146459,-87.7983663859025,,,,,,,,,
1055,2011-09-07,,41.9881960146459,-87.79894241312479,,,,,,,,,
1056,2011-09-07,,41.9881960146459,-87.79942243581009,,,,,,,,,
1057,2011-09-07,,41.9863719284418,-87.7964942974299,,,,,,,,,
1058,2011-09-07,,41.9863719284418,-87.79731033599491,,,,,,,,,
1059,2011-09-07,,41.9863719284418,-87.79803037002279,,,,,,,,,
1060,2011-09-07,,41.9864199307104,-87.7985583949766,,,,,,,,,
1061,2011-09-07,,41.986611939784495,-87.7992784290045,,,,,,,,,
1062,2011-09-07,,41.9867079443215,-87.7997584516898,,,,,,,,,
1063,2011-09-07,,41.9868999533956,-87.80023847437509,,,,,,,,,
1064,2011-09-07,,41.9849798626545,-87.79630228835569,,,,,,,,,
1065,2011-09-07,,41.985027864923,-87.7971663291893,,,,,,,,,
1066,2011-09-07,,41.985027864923,-87.79769435414309,,,,,,,,,
1067,2011-09-07,,41.9850758671915,-87.79827038136541,,,,,,,,,
1068,2011-09-07,,41.9850758671915,-87.79894241312479,,,,,,,,,
1069,2011-09-07,,41.985123869460104,-87.79966244715281,,,,,,,,,
1070,2011-09-07,,41.9856518944139,-87.79755034733749,,,,,,,,,
1071,2011-09-07,,41.9844518377007,-87.797598349606,,,,,,,,,
1072,2011-09-07,,41.983827808209796,-87.797598349606,,,,,,,,,
1073,2011-09-07,,41.983395787793,-87.7976463518745,,,,,,,,,
1074,2011-09-07,,41.9827717583022,-87.79755034733749,,,,,,,,,
1075,2011-09-07,,41.9827717583022,-87.7967343087725,,,,,,,,,
1076,2011-09-07,,41.982819760570706,-87.79601427474459,,,,,,,,,
1077,2011-09-07,,41.982819760570706,-87.7953902452537,,,,,,,,,
1078,2011-09-07,,41.983539794598606,-87.79827038136541,,,,,,,,,
1079,2011-09-07,,41.983731803672704,-87.79923042673599,,,,,,,,,
1080,2011-09-07,,41.983875810478295,-87.79990245849541,,,,,,,,,
1081,2011-09-07,,41.983971815015394,-87.8005744902548,,,,,,,,,
1082,2011-09-07,,41.9840678195524,-87.80110251520858,,,,,,,,,
1083,2011-09-07,,41.9843558331636,-87.80172654469949,,,,,,,,,
1084,2011-09-07,,41.984595844506295,-87.8022545696533,,,,,,,,,
1085,2011-09-07,,41.9847878535804,-87.80259058553301,,,,,,,,,
1086,2011-09-07,,41.984931860386,-87.8029266014127,,,,,,,,,
1087,2011-09-07,,41.9852198739971,-87.80355063090359,,,,,,,,,
1088,2011-09-07,,41.9853638808027,-87.8003344789122,,,,,,,,,
1089,2011-09-07,,41.98555588987679,-87.800862503866,,,,,,,,,
1090,2011-09-07,,41.9857478989509,-87.80119851974571,,,,,,,,,
1091,2011-09-07,,41.985843903488,-87.8015825378939,,,,,,,,,
1092,2011-09-07,,41.9859879102936,-87.79894241312479,,,,,,,,,
1093,2011-09-07,,41.98555588987679,-87.7993744335416,,,,,,,,,
1094,2011-09-07,,41.9844038354321,-87.80047848571779,,,,,,,,,
1095,2011-09-07,,41.983731803672704,-87.8012465220142,,,,,,,,,
1096,2011-09-07,,41.983587796867106,-87.80191855377359,,,,,,,,,
1097,2011-09-07,,41.983875810478295,-87.8027345923386,,,,,,,,,
1098,2011-09-07,,41.984115821821,-87.8032626172924,,,,,,,,,
1099,2011-09-07,,41.9843078308951,-87.80355063090359,,,,,,,,,
1100,2011-09-07,,41.9845478422377,-87.8039826513204,,,,,,,,,
1101,2011-09-07,,41.9847398513118,-87.80436666946859,,,,,,,,,
1102,2011-09-07,,41.984931860386,-87.8049426966909,,,,,,,,,
1103,2011-09-07,,41.9852678762657,-87.80571073298741,,,,,,,,,
1104,2011-09-07,,41.9855078876083,-87.8061427534042,,,,,,,,,
1105,2011-09-07,,41.9856518944139,-87.8064787692839,,,,,,,,,
1106,2011-09-07,,41.985795901219504,-87.806766782895,,,,,,,,,
1107,2011-09-07,,41.9856518944139,-87.80407865585741,,,,,,,,,
1108,2011-09-07,,41.9859879102936,-87.80465468307979,,,,,,,,,
1109,2011-09-07,,41.9863239261733,-87.80503870122801,,,,,,,,,
1110,2011-09-07,,41.986563937515896,-87.8053747171077,,,,,,,,,
1111,2011-09-07,,41.9871399647383,-87.8055187239133,,,,,,,,,
1112,2011-09-07,,41.987859998766204,-87.80561472845041,,,,,,,,,
1113,2011-09-07,,41.988292019183,-87.80561472845041,,,,,,,,,
1114,2011-09-07,,41.988820044136794,-87.8050867034965,,,,,,,,,
1115,2011-09-07,,41.989204062285,-87.80465468307979,,,,,,,,,
1116,2011-09-07,,41.9895880804333,-87.8041746603945,,,,,,,,,
1117,2011-09-07,,41.9899720985815,-87.8037906422463,,,,,,,,,
1118,2011-09-07,,41.9901641076556,-87.803406624098,,,,,,,,,
1119,2011-09-07,,41.9904521212668,-87.80297460368129,,,,,,,,,
1120,2011-09-07,,41.990644130340904,-87.802494580996,,,,,,,,,
1121,2011-09-07,,41.990644130340904,-87.801774546968,,,,,,,,,
1122,2011-09-07,,41.990644130340904,-87.80134252655131,,,,,,,,,
1123,2011-09-07,,41.9905961280724,-87.8008145015975,,,,,,,,,
1124,2011-09-07,,41.9904521212668,-87.8003344789122,,,,,,,,,
1125,2011-09-07,,41.9898760940444,-87.7999984630325,,,,,,,,,
1126,2011-09-07,,41.9893480690906,-87.7998544562269,,,,,,,,,
1127,2011-09-07,,41.9887240395997,-87.7997104494213,,,,,,,,,
1128,2011-09-07,,41.9882440169145,-87.7995664426157,,,,,,,,,
1129,2011-09-07,,41.9876679896921,-87.79990245849541,,,,,,,,,
1130,2011-09-07,,41.9871879670068,-87.8002864766436,,,,,,,,,
1131,2011-09-07,,41.986611939784495,-87.8006704947919,,,,,,,,,
1132,2011-09-07,,41.9862759239048,-87.8010545129401,,,,,,,,,
1133,2011-09-07,,41.985795901219504,-87.8022065673848,,,,,,,,,
1134,2011-09-07,,41.98555588987679,-87.80278259460708,,,,,,,,,
1135,2011-09-07,,41.9854598853398,-87.80316661275542,,,,,,,,,
1136,2011-09-07,,41.9860839148307,-87.8032146150239,,,,,,,,,
1137,2011-09-07,,41.9868519511271,-87.8030226059498,,,,,,,,,
1138,2011-09-07,,41.987283971543896,-87.80283059687571,,,,,,,,,
1139,2011-09-07,,41.987763994229205,-87.802494580996,,,,,,,,,
1140,2011-09-07,,41.9887240395997,-87.801774546968,,,,,,,,,
1141,2011-09-07,,41.989108057748,-87.8014385310883,,,,,,,,,
1142,2011-09-07,,41.9895400781647,-87.80110251520858,,,,,,,,,
1143,2011-09-07,,41.9899720985815,-87.8005744902548,,,,,,,,,
1144,2011-09-07,,41.9881000101089,-87.80278259460708,,,,,,,,,
1145,2011-09-07,,41.9877159919606,-87.803406624098,,,,,,,,,
1146,2011-09-07,,41.987475980618,-87.8038866467833,,,,,,,,,
1147,2011-09-07,,41.9871399647383,-87.80427066493151,,,,,,,,,
1148,2011-09-07,,41.9868999533956,-87.8048946944224,,,,,,,,,
1149,2011-09-07,,41.986659942052995,-87.8050867034965,,,,,,,,,
1150,2011-09-07,,41.9896360827018,-87.80364663544071,,,,,,,,,
1151,2011-09-07,,41.9891560600165,-87.80335862182949,,,,,,,,,
1152,2011-09-07,,41.9886760373312,-87.80316661275542,,,,,,,,,
1153,2011-09-07,,41.98838802372,-87.80307060821829,,,,,,,,,
1154,2011-09-07,,41.987571985155,-87.80211056284772,,,,,,,,,
1155,2011-09-07,,41.9873799760809,-87.80167854243099,,,,,,,,,
1156,2011-09-07,,41.9871879670068,-87.8012465220142,,,,,,,,,
1157,2011-09-07,,41.9869959579327,-87.8007664993289,,,,,,,,,
1158,2011-09-07,,41.98613191709921,-87.8061427534042,,,,,,,,,
1159,2011-09-07,,41.985843903488,-87.8064787692839,,,,,,,,,
1160,2011-09-07,,41.990692132609404,-87.7999984630325,,,,,,,,,
1161,2011-09-07,,41.991076150757706,-87.79966244715281,,,,,,,,,
1162,2011-09-07,,41.9913641643688,-87.7995664426157,,,,,,,,,
1163,2011-09-07,,41.9844518377007,-87.8054227193762,,,,,,,,,
1164,2011-09-07,,41.983923812746895,-87.80532671483921,,,,,,,,,
1165,2011-09-07,,41.983251780987395,-87.80532671483921,,,,,,,,,
1166,2011-09-07,,41.982867762839206,-87.80532671483921,,,,,,,,,
1167,2011-09-07,,41.983875810478295,-87.8036946377092,,,,,,,,,
1168,2011-09-07,,41.983491792330106,-87.8037426399777,,,,,,,,,
1169,2011-09-07,,41.9831557764504,-87.8036946377092,,,,,,,,,
1170,2011-09-07,,41.9832037787189,-87.8020145583107,,,,,,,,,
1171,2011-09-07,,41.982915765107705,-87.8019665560421,,,,,,,,,
1172,2011-09-07,,41.982867762839206,-87.79827038136541,,,,,,,,,
1173,2011-09-07,,41.982819760570706,-87.7996144448842,,,,,,,,,
1174,2011-09-07,,41.9827717583022,-87.8004304834492,,,,,,,,,
1175,2011-09-07,,41.9827717583022,-87.80134252655131,,,,,,,,,
1176,2011-09-07,,41.9827717583022,-87.80235057419041,,,,,,,,,
1177,2011-09-07,,41.9827717583022,-87.8030226059498,,,,,,,,,
1178,2011-09-07,,41.9827717583022,-87.803310619561,,,,,,,,,
1179,2011-09-07,,41.9827237560336,-87.8041746603945,,,,,,,,,
1180,2011-09-07,,41.9827237560336,-87.8047986898854,,,,,,,,,
1181,2011-09-07,,41.9827717583022,-87.8063347624783,,,,,,,,,
1182,2011-09-07,,41.9830597719133,-87.80695879196921,,,,,,,,,
1183,2011-09-07,,41.983539794598606,-87.80700679423771,,,,,,,,,
1184,2011-09-07,,41.983923812746895,-87.80691078970058,,,,,,,,,
1185,2011-09-07,,41.9844038354321,-87.80691078970058,,,,,,,,,
1186,2011-09-07,,41.9849798626545,-87.8068627874321,,,,,,,,,
1187,2011-09-07,,41.9856038921454,-87.80695879196921,,,,,,,,,
1188,2011-09-07,,41.9863719284418,-87.8068627874321,,,,,,,,,
1189,2011-09-07,,41.9868039488586,-87.8068147851636,,,,,,,,,
1190,2011-09-07,,41.987283971543896,-87.8068627874321,,,,,,,,,
1191,2011-09-07,,41.9876199874236,-87.8068627874321,,,,,,,,,
1192,2011-09-07,,41.987956003303296,-87.80691078970058,,,,,,,,,
1193,2011-09-07,,41.988484028257105,-87.80691078970058,,,,,,,,,
1194,2011-09-07,,41.989108057748,-87.80691078970058,,,,,,,,,
1195,2011-09-07,,41.9895400781647,-87.8068627874321,,,,,,,,,
1196,2011-09-07,,41.9898760940444,-87.80691078970058,,,,,,,,,
1197,2011-09-07,,41.9904521212668,-87.80691078970058,,,,,,,,,
1198,2011-09-07,,41.9909321439521,-87.80695879196921,,,,,,,,,
1199,2011-09-07,,41.9912681598318,-87.80691078970058,,,,,,,,,
1200,2011-09-07,,41.9917001802485,-87.8068147851636,,,,,,,,,
1201,2011-09-07,,41.9923722120079,-87.8068627874321,,,,,,,,,
1202,2011-09-07,,41.992996241498794,-87.806766782895,,,,,,,,,
1203,2011-09-07,,41.993428261915604,-87.8068627874321,,,,,,,,,
1204,2011-09-07,,41.9939082846009,-87.8068627874321,,,,,,,,,
1205,2011-09-07,,41.9943403050176,-87.8068627874321,,,,,,,,,
1206,2011-09-07,,41.9948203277029,-87.80691078970058,,,,,,,,,
1207,2011-09-07,,41.995300350388206,-87.806766782895,,,,,,,,,
1208,2011-09-07,,41.9955883639994,-87.8066227760895,,,,,,,,,
1209,2011-09-07,,41.995300350388206,-87.80599874659859,,,,,,,,,
1210,2011-09-07,,41.995012336777,-87.8055667261818,,,,,,,,,
1211,2011-09-07,,41.9946763208973,-87.80503870122801,,,,,,,,,
1212,2011-09-07,,41.9942923027491,-87.80431866720009,,,,,,,,,
1213,2011-09-07,,41.994100293675,-87.80407865585741,,,,,,,,,
1214,2011-09-07,,41.9939082846009,-87.8036946377092,,,,,,,,,
1215,2011-09-07,,41.9936682732582,-87.80316661275542,,,,,,,,,
1216,2011-09-07,,41.993380259647004,-87.8026865900701,,,,,,,,,
1217,2011-09-07,,41.9929482392303,-87.8020145583107,,,,,,,,,
1218,2011-09-07,,41.9927562301562,-87.8016305401624,,,,,,,,,
1219,2011-09-07,,41.9922282052024,-87.800862503866,,,,,,,,,
1220,2011-09-07,,41.992084198396796,-87.8004304834492,,,,,,,,,
1221,2011-09-07,,41.9918921893226,-87.80009446756951,,,,,,,,,
1222,2011-09-07,,41.9917001802485,-87.79966244715281,,,,,,,,,
1223,2011-09-07,,41.9913641643688,-87.7991824244675,,,,,,,,,
1224,2011-09-07,,41.9910281484891,-87.7984623904395,,,,,,,,,
1225,2011-09-07,,41.9907881371465,-87.79803037002279,,,,,,,,,
1226,2011-09-07,,41.99050012353529,-87.79755034733749,,,,,,,,,
1227,2011-09-07,,41.9902601121927,-87.79731033599491,,,,,,,,,
1228,2011-09-07,,41.9898280917759,-87.7964942974299,,,,,,,,,
1229,2011-09-07,,41.9893480690906,-87.7956302565963,,,,,,,,,
1230,2011-09-07,,41.9890600554794,-87.79510223164249,,,,,,,,,
1231,2011-09-07,,41.9886760373312,-87.7944301998831,,,,,,,,,
